order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
8572,2841,81,2,984.42,15,1673.51
8573,2842,5,4,978.33,0,3913.32
8574,2842,111,4,812.29,15,2761.79
8575,2842,36,3,237.73,0,713.19
8576,2843,162,3,1161.0,10,3134.7
8577,2843,32,4,1155.21,15,3927.71
8578,2843,192,2,721.82,0,1443.64
8579,2844,74,3,1077.13,5,3069.82
8580,2844,144,4,1104.6,20,3534.72
8581,2844,63,4,13.21,5,50.2
8582,2844,189,1,1049.15,5,996.69
8583,2845,73,4,852.19,5,3238.32
8584,2845,14,3,1477.98,5,4212.24
8585,2845,112,1,114.26,5,108.55
8586,2845,146,2,589.4,10,1060.92
8587,2845,84,2,429.82,15,730.69
8588,2846,197,2,1363.67,20,2181.87
8589,2846,29,3,583.3,20,1399.92
8590,2846,42,1,718.17,20,574.54
8591,2846,96,3,1389.39,20,3334.54
8592,2847,22,3,1315.79,20,3157.9
8593,2847,99,1,1297.46,20,1037.97
8594,2847,174,3,280.94,10,758.54
8595,2848,169,3,1380.23,10,3726.62
8596,2848,76,2,1404.24,5,2668.06
8597,2848,77,1,1494.18,0,1494.18
8598,2848,111,3,812.29,0,2436.87
8599,2849,44,4,1135.35,15,3860.19
8600,2849,78,3,405.15,10,1093.9
8601,2849,40,3,1420.95,15,3623.42
8602,2850,18,4,374.77,15,1274.22
8603,2851,176,3,838.13,15,2137.23
8604,2851,89,4,668.33,0,2673.32
8605,2851,196,2,1188.2,15,2019.94
8606,2851,12,4,1245.81,5,4734.08
8607,2851,32,3,1155.21,0,3465.63
8608,2852,129,1,840.53,0,840.53
8609,2852,179,3,35.69,0,107.07
8610,2853,124,4,374.82,5,1424.32
8611,2853,183,3,384.59,15,980.7
8612,2853,9,1,576.09,5,547.29
8613,2853,163,1,1196.38,15,1016.92
8614,2854,57,3,293.41,0,880.23
8615,2855,151,1,325.37,15,276.56
8616,2855,159,3,254.01,10,685.83
8617,2855,33,4,245.66,10,884.38
8618,2855,176,2,838.13,15,1424.82
8619,2856,74,2,1077.13,5,2046.55
8620,2856,166,4,167.25,15,568.65
8621,2856,46,3,682.71,0,2048.13
8622,2857,175,4,517.1,20,1654.72
8623,2857,14,1,1477.98,10,1330.18
8624,2857,109,3,583.94,15,1489.05
8625,2858,178,3,1039.01,10,2805.33
8626,2859,174,4,280.94,20,899.01
8627,2859,107,3,67.0,0,201.0
8628,2859,21,2,607.74,15,1033.16
8629,2859,108,2,1181.78,15,2009.03
8630,2860,105,3,769.01,20,1845.62
8631,2860,164,3,648.28,10,1750.36
8632,2860,4,1,762.98,15,648.53
8633,2861,19,2,1035.36,5,1967.18
8634,2862,86,3,1358.95,10,3669.17
8635,2862,107,1,67.0,20,53.6
8636,2862,49,2,1359.08,10,2446.34
8637,2862,48,4,20.71,20,66.27
8638,2862,34,4,276.19,0,1104.76
8639,2863,33,4,245.66,20,786.11
8640,2863,21,4,607.74,10,2187.86
8641,2863,38,4,738.02,20,2361.66
8642,2863,165,4,518.43,20,1658.98
8643,2863,182,3,502.88,20,1206.91
8644,2864,147,4,1262.35,5,4796.93
8645,2864,193,1,120.38,20,96.3
8646,2864,130,4,1204.11,5,4575.62
8647,2864,161,1,305.51,10,274.96
8648,2865,127,1,987.53,10,888.78
8649,2865,161,2,305.51,15,519.37
8650,2866,47,1,41.34,15,35.14
8651,2866,196,3,1188.2,5,3386.37
8652,2866,89,2,668.33,0,1336.66
8653,2866,145,1,737.46,5,700.59
8654,2866,188,4,198.61,10,715.0
8655,2867,151,1,325.37,15,276.56
8656,2867,184,4,1116.89,5,4244.18
8657,2867,197,1,1363.67,20,1090.94
8658,2867,3,1,638.66,20,510.93
8659,2868,109,1,583.94,20,467.15
8660,2868,63,3,13.21,10,35.67
8661,2868,120,2,771.65,15,1311.8
8662,2868,175,1,517.1,15,439.54
8663,2868,167,2,695.01,5,1320.52
8664,2869,4,2,762.98,10,1373.36
8665,2869,106,4,181.86,15,618.32
8666,2870,165,3,518.43,15,1322.0
8667,2870,189,4,1049.15,10,3776.94
8668,2871,159,3,254.01,0,762.03
8669,2871,188,1,198.61,10,178.75
8670,2871,75,1,1010.82,0,1010.82
8671,2871,43,2,1309.93,5,2488.87
8672,2872,53,2,154.43,10,277.97
8673,2872,5,2,978.33,15,1663.16
8674,2872,56,3,515.56,15,1314.68
8675,2872,193,2,120.38,10,216.68
8676,2873,175,2,517.1,10,930.78
8677,2873,186,4,899.22,0,3596.88
8678,2874,143,2,1132.68,0,2265.36
8679,2875,139,4,105.7,20,338.24
8680,2875,1,3,419.79,20,1007.5
8681,2876,36,3,237.73,5,677.53
8682,2876,170,1,1240.34,0,1240.34
8683,2876,18,1,374.77,5,356.03
8684,2876,144,1,1104.6,15,938.91
8685,2877,155,4,1424.92,15,4844.73
8686,2877,8,4,330.82,15,1124.79
8687,2877,54,2,705.87,15,1199.98
8688,2877,164,3,648.28,15,1653.11
8689,2878,130,2,1204.11,5,2287.81
8690,2878,19,4,1035.36,10,3727.3
8691,2879,132,2,1081.72,15,1838.92
8692,2879,72,1,69.22,5,65.76
8693,2879,87,3,641.13,0,1923.39
8694,2879,3,2,638.66,15,1085.72
8695,2879,50,3,364.63,5,1039.2
8696,2880,163,1,1196.38,5,1136.56
8697,2880,177,2,1082.91,10,1949.24
8698,2880,51,3,207.14,5,590.35
8699,2881,177,1,1082.91,20,866.33
8700,2881,85,3,955.01,0,2865.03
8701,2881,107,2,67.0,0,134.0
8702,2881,116,3,1019.2,15,2598.96
8703,2882,117,4,458.42,10,1650.31
8704,2882,143,2,1132.68,10,2038.82
8705,2882,16,3,539.35,20,1294.44
8706,2882,18,1,374.77,20,299.82
8707,2882,33,3,245.66,5,700.13
8708,2883,130,1,1204.11,10,1083.7
8709,2883,61,1,1274.56,10,1147.1
8710,2883,129,4,840.53,15,2857.8
8711,2883,44,4,1135.35,15,3860.19
8712,2883,2,3,1018.28,20,2443.87
8713,2884,63,4,13.21,0,52.84
8714,2885,91,2,1253.55,20,2005.68
8715,2885,113,2,998.45,5,1897.06
8716,2885,106,4,181.86,0,727.44
8717,2885,89,3,668.33,10,1804.49
8718,2886,171,3,375.79,20,901.9
8719,2886,7,3,247.89,5,706.49
8720,2886,34,3,276.19,10,745.71
8721,2886,145,4,737.46,15,2507.36
8722,2886,79,4,1320.11,15,4488.37
8723,2887,185,2,1110.52,20,1776.83
8724,2888,112,1,114.26,20,91.41
8725,2888,88,1,1158.97,10,1043.07
8726,2888,161,3,305.51,15,779.05
8727,2888,5,4,978.33,20,3130.66
8728,2888,199,2,1421.91,5,2701.63
8729,2889,145,3,737.46,20,1769.9
8730,2889,179,2,35.69,15,60.67
8731,2890,30,3,1456.91,0,4370.73
8732,2891,164,1,648.28,15,551.04
8733,2891,118,4,323.17,0,1292.68
8734,2892,199,1,1421.91,20,1137.53
8735,2892,84,4,429.82,20,1375.42
8736,2892,172,1,373.36,15,317.36
8737,2892,59,2,1293.41,0,2586.82
8738,2892,105,2,769.01,0,1538.02
8739,2893,163,2,1196.38,20,1914.21
8740,2893,183,1,384.59,0,384.59
8741,2894,3,4,638.66,15,2171.44
8742,2894,195,4,186.49,15,634.07
8743,2895,114,1,1003.67,5,953.49
8744,2895,42,4,718.17,5,2729.05
8745,2896,199,2,1421.91,15,2417.25
8746,2896,65,3,1493.18,15,3807.61
8747,2896,129,4,840.53,0,3362.12
8748,2897,164,1,648.28,10,583.45
8749,2897,26,4,336.79,10,1212.44
8750,2897,149,4,50.38,10,181.37
8751,2897,162,2,1161.0,20,1857.6
8752,2898,126,3,1047.57,15,2671.3
8753,2898,123,4,344.71,5,1309.9
8754,2898,9,2,576.09,0,1152.18
8755,2898,82,4,164.34,10,591.62
8756,2899,2,4,1018.28,20,3258.5
8757,2899,152,4,424.6,5,1613.48
8758,2899,191,1,517.65,10,465.88
8759,2899,88,4,1158.97,20,3708.7
8760,2899,70,1,111.26,0,111.26
8761,2900,85,1,955.01,5,907.26
8762,2900,55,2,1476.41,15,2509.9
8763,2901,33,1,245.66,0,245.66
8764,2901,81,3,984.42,20,2362.61
8765,2901,70,1,111.26,10,100.13
8766,2901,127,1,987.53,0,987.53
8767,2902,99,4,1297.46,0,5189.84
8768,2902,32,1,1155.21,0,1155.21
8769,2902,81,1,984.42,20,787.54
8770,2903,9,4,576.09,5,2189.14
8771,2904,130,2,1204.11,10,2167.4
8772,2904,82,4,164.34,10,591.62
8773,2904,66,2,452.09,15,768.55
8774,2904,101,2,1289.3,20,2062.88
8775,2904,113,1,998.45,20,798.76
8776,2905,71,3,1412.98,20,3391.15
8777,2905,27,4,1136.12,15,3862.81
8778,2905,54,1,705.87,20,564.7
8779,2905,28,2,248.37,5,471.9
8780,2905,148,1,50.18,5,47.67
8781,2906,90,3,176.69,5,503.57
8782,2907,164,3,648.28,0,1944.84
8783,2907,65,1,1493.18,0,1493.18
8784,2907,168,1,787.4,5,748.03
8785,2907,182,3,502.88,20,1206.91
8786,2907,45,3,604.5,0,1813.5
8787,2908,76,1,1404.24,5,1334.03
8788,2908,43,3,1309.93,20,3143.83
8789,2908,170,4,1240.34,20,3969.09
8790,2908,148,1,50.18,5,47.67
8791,2908,73,2,852.19,5,1619.16
8792,2909,139,4,105.7,15,359.38
8793,2909,182,4,502.88,0,2011.52
8794,2909,115,4,836.07,5,3177.07
8795,2909,174,3,280.94,0,842.82
8796,2909,108,2,1181.78,10,2127.2
8797,2910,166,2,167.25,20,267.6
8798,2911,121,3,432.84,10,1168.67
8799,2911,141,2,880.28,0,1760.56
8800,2911,56,1,515.56,20,412.45
8801,2911,137,2,486.37,15,826.83
8802,2911,119,2,490.15,5,931.28
8803,2912,171,4,375.79,0,1503.16
8804,2912,53,2,154.43,15,262.53
8805,2912,163,4,1196.38,5,4546.24
8806,2912,160,2,1394.04,0,2788.08
8807,2912,176,4,838.13,0,3352.52
8808,2913,80,3,1252.28,0,3756.84
8809,2913,144,2,1104.6,5,2098.74
8810,2913,21,1,607.74,0,607.74
8811,2914,131,4,482.77,15,1641.42
8812,2914,107,4,67.0,15,227.8
8813,2914,15,4,576.39,0,2305.56
8814,2914,88,2,1158.97,20,1854.35
8815,2915,156,1,365.43,5,347.16
8816,2915,35,4,454.68,10,1636.85
8817,2915,196,4,1188.2,10,4277.52
8818,2915,9,1,576.09,10,518.48
8819,2915,59,2,1293.41,5,2457.48
8820,2916,54,4,705.87,0,2823.48
8821,2917,113,1,998.45,20,798.76
8822,2917,126,2,1047.57,10,1885.63
8823,2917,136,4,125.45,5,476.71
8824,2917,124,4,374.82,10,1349.35
8825,2918,193,2,120.38,15,204.65
8826,2918,120,3,771.65,20,1851.96
8827,2918,17,4,975.57,15,3316.94
8828,2919,179,3,35.69,10,96.36
8829,2919,94,2,381.8,15,649.06
8830,2919,25,3,1123.05,5,3200.69
8831,2920,114,3,1003.67,20,2408.81
8832,2920,185,2,1110.52,10,1998.94
8833,2920,77,2,1494.18,15,2540.11
8834,2921,147,3,1262.35,0,3787.05
8835,2921,13,1,1059.81,0,1059.81
8836,2921,182,3,502.88,15,1282.34
8837,2921,29,4,583.3,5,2216.54
8838,2921,134,2,1130.15,20,1808.24
8839,2922,20,4,1166.24,10,4198.46
8840,2922,82,4,164.34,15,558.76
8841,2922,118,1,323.17,10,290.85
8842,2923,170,4,1240.34,20,3969.09
8843,2924,156,2,365.43,20,584.69
8844,2925,18,2,374.77,10,674.59
8845,2925,150,4,697.93,10,2512.55
8846,2926,46,4,682.71,10,2457.76
8847,2927,110,3,1066.09,15,2718.53
8848,2927,14,2,1477.98,5,2808.16
8849,2927,64,2,1179.84,20,1887.74
8850,2927,161,2,305.51,5,580.47
8851,2927,77,3,1494.18,20,3586.03
8852,2928,36,3,237.73,15,606.21
8853,2928,72,1,69.22,10,62.3
8854,2928,197,1,1363.67,10,1227.3
8855,2929,185,2,1110.52,15,1887.88
8856,2929,121,2,432.84,20,692.54
8857,2929,136,1,125.45,5,119.18
8858,2930,69,2,1441.56,15,2450.65
8859,2930,174,1,280.94,15,238.8
8860,2931,171,4,375.79,5,1428.0
8861,2932,162,3,1161.0,15,2960.55
8862,2932,97,4,273.81,5,1040.48
8863,2932,149,2,50.38,15,85.65
8864,2932,119,1,490.15,5,465.64
8865,2932,189,3,1049.15,10,2832.71
8866,2933,144,2,1104.6,15,1877.82
8867,2933,194,1,1218.6,20,974.88
8868,2933,114,2,1003.67,0,2007.34
8869,2933,193,2,120.38,5,228.72
8870,2934,72,2,69.22,5,131.52
8871,2934,24,1,218.05,15,185.34
8872,2934,198,2,857.26,10,1543.07
8873,2934,183,2,384.59,20,615.34
8874,2934,45,3,604.5,0,1813.5
8875,2935,93,1,1458.57,20,1166.86
8876,2935,71,2,1412.98,10,2543.36
8877,2935,88,2,1158.97,0,2317.94
8878,2935,95,3,1327.36,0,3982.08
8879,2935,72,1,69.22,5,65.76
8880,2936,103,2,993.45,5,1887.56
8881,2936,58,2,425.03,15,722.55
8882,2936,8,4,330.82,5,1257.12
8883,2937,171,1,375.79,10,338.21
8884,2937,78,4,405.15,20,1296.48
8885,2937,157,4,702.9,10,2530.44
8886,2938,26,4,336.79,5,1279.8
8887,2938,110,1,1066.09,5,1012.79
8888,2938,129,2,840.53,10,1512.95
8889,2938,150,1,697.93,20,558.34
8890,2939,45,3,604.5,15,1541.47
8891,2939,139,3,105.7,5,301.25
8892,2939,105,3,769.01,15,1960.98
8893,2939,138,4,354.58,0,1418.32
8894,2940,138,2,354.58,10,638.24
8895,2940,45,4,604.5,5,2297.1
8896,2940,54,3,705.87,15,1799.97
8897,2940,6,4,888.01,5,3374.44
8898,2940,148,4,50.18,5,190.68
8899,2941,102,2,530.99,5,1008.88
8900,2942,142,3,867.78,15,2212.84
8901,2943,27,4,1136.12,5,4317.26
8902,2944,39,2,1212.09,5,2302.97
8903,2944,132,4,1081.72,10,3894.19
8904,2944,197,1,1363.67,20,1090.94
8905,2944,4,3,762.98,15,1945.6
8906,2945,147,1,1262.35,15,1073.0
8907,2945,21,2,607.74,10,1093.93
8908,2945,162,2,1161.0,0,2322.0
8909,2946,25,1,1123.05,15,954.59
8910,2946,16,4,539.35,5,2049.53
8911,2947,111,3,812.29,10,2193.18
8912,2947,46,3,682.71,10,1843.32
8913,2947,193,1,120.38,10,108.34
8914,2947,37,1,1384.43,20,1107.54
8915,2948,117,2,458.42,5,871.0
8916,2948,158,3,914.8,0,2744.4
8917,2948,97,1,273.81,0,273.81
8918,2949,80,4,1252.28,15,4257.75
8919,2949,135,1,786.74,0,786.74
8920,2949,110,2,1066.09,15,1812.35
8921,2949,21,1,607.74,10,546.97
8922,2949,10,4,1212.62,20,3880.38
8923,2950,164,1,648.28,15,551.04
8924,2951,157,2,702.9,20,1124.64
8925,2951,169,1,1380.23,15,1173.2
8926,2951,86,2,1358.95,10,2446.11
8927,2952,19,4,1035.36,15,3520.22
8928,2952,7,3,247.89,10,669.3
8929,2952,107,4,67.0,5,254.6
8930,2953,20,3,1166.24,0,3498.72
8931,2953,111,2,812.29,10,1462.12
8932,2954,55,2,1476.41,10,2657.54
8933,2954,199,3,1421.91,10,3839.16
8934,2955,118,1,323.17,0,323.17
8935,2956,176,4,838.13,5,3184.89
8936,2957,133,1,674.41,10,606.97
8937,2957,96,1,1389.39,15,1180.98
8938,2957,7,4,247.89,15,842.83
8939,2957,44,1,1135.35,10,1021.81
8940,2957,63,3,13.21,5,37.65
8941,2958,169,1,1380.23,15,1173.2
8942,2958,51,1,207.14,10,186.43
8943,2959,148,3,50.18,0,150.54
8944,2959,195,2,186.49,20,298.38
8945,2959,82,2,164.34,10,295.81
8946,2959,92,2,199.89,5,379.79
8947,2960,47,1,41.34,10,37.21
8948,2961,13,3,1059.81,5,3020.46
8949,2961,131,1,482.77,15,410.35
8950,2962,141,4,880.28,20,2816.9
8951,2962,1,4,419.79,5,1595.2
8952,2962,31,3,180.68,0,542.04
8953,2962,41,3,1467.2,0,4401.6
8954,2963,189,3,1049.15,20,2517.96
8955,2963,59,1,1293.41,5,1228.74
8956,2963,183,3,384.59,5,1096.08
8957,2963,35,1,454.68,5,431.95
8958,2964,94,2,381.8,15,649.06
8959,2964,12,3,1245.81,20,2989.94
8960,2965,39,3,1212.09,10,3272.64
8961,2965,62,1,328.48,5,312.06
8962,2965,144,4,1104.6,15,3755.64
8963,2965,59,3,1293.41,10,3492.21
8964,2966,153,3,132.04,5,376.31
8965,2966,150,3,697.93,20,1675.03
8966,2967,49,2,1359.08,0,2718.16
8967,2968,106,4,181.86,5,691.07
8968,2968,164,2,648.28,20,1037.25
8969,2968,66,1,452.09,20,361.67
8970,2968,25,3,1123.05,0,3369.15
8971,2968,74,3,1077.13,0,3231.39
8972,2969,172,1,373.36,10,336.02
8973,2969,131,1,482.77,10,434.49
8974,2969,127,1,987.53,20,790.02
8975,2970,55,4,1476.41,5,5610.36
8976,2970,120,1,771.65,0,771.65
8977,2971,14,4,1477.98,20,4729.54
8978,2971,124,2,374.82,20,599.71
8979,2971,65,1,1493.18,0,1493.18
8980,2971,74,4,1077.13,0,4308.52
8981,2971,66,4,452.09,10,1627.52
8982,2972,8,2,330.82,10,595.48
8983,2973,101,3,1289.3,20,3094.32
8984,2973,136,4,125.45,10,451.62
8985,2973,174,4,280.94,5,1067.57
8986,2974,76,4,1404.24,15,4774.42
8987,2974,200,4,130.97,0,523.88
8988,2974,72,4,69.22,5,263.04
8989,2974,154,2,344.09,15,584.95
8990,2975,187,4,547.71,10,1971.76
8991,2975,15,1,576.39,5,547.57
8992,2975,197,1,1363.67,20,1090.94
8993,2975,75,1,1010.82,20,808.66
8994,2976,50,4,364.63,20,1166.82
8995,2977,54,2,705.87,20,1129.39
8996,2977,129,3,840.53,0,2521.59
8997,2977,164,3,648.28,5,1847.6
8998,2977,40,2,1420.95,10,2557.71
8999,2977,92,1,199.89,15,169.91
9000,2978,36,4,237.73,20,760.74
9001,2979,124,2,374.82,15,637.19
9002,2979,113,4,998.45,20,3195.04
9003,2979,96,3,1389.39,20,3334.54
9004,2980,56,1,515.56,15,438.23
9005,2981,103,1,993.45,15,844.43
9006,2981,121,3,432.84,5,1233.59
9007,2982,166,2,167.25,10,301.05
9008,2982,142,2,867.78,15,1475.23
9009,2982,18,4,374.77,10,1349.17
9010,2983,157,2,702.9,20,1124.64
9011,2983,132,2,1081.72,0,2163.44
9012,2984,160,3,1394.04,5,3973.01
9013,2984,196,3,1188.2,5,3386.37
9014,2985,11,3,1459.94,5,4160.83
9015,2985,134,2,1130.15,20,1808.24
9016,2985,168,4,787.4,5,2992.12
9017,2985,138,3,354.58,0,1063.74
9018,2986,22,3,1315.79,20,3157.9
9019,2987,126,3,1047.57,15,2671.3
9020,2987,185,2,1110.52,15,1887.88
9021,2987,78,4,405.15,0,1620.6
9022,2987,117,3,458.42,20,1100.21
9023,2987,85,1,955.01,20,764.01
9024,2988,118,3,323.17,10,872.56
9025,2988,137,4,486.37,10,1750.93
9026,2988,18,4,374.77,15,1274.22
9027,2988,155,2,1424.92,20,2279.87
9028,2989,25,2,1123.05,10,2021.49
9029,2989,200,1,130.97,10,117.87
9030,2989,9,4,576.09,5,2189.14
9031,2989,170,4,1240.34,20,3969.09
9032,2990,25,3,1123.05,0,3369.15
9033,2990,14,4,1477.98,10,5320.73
9034,2990,133,4,674.41,20,2158.11
9035,2990,191,3,517.65,5,1475.3
9036,2990,6,1,888.01,15,754.81
9037,2991,27,4,1136.12,15,3862.81
9038,2991,176,1,838.13,15,712.41
9039,2992,151,4,325.37,5,1236.41
9040,2992,26,2,336.79,15,572.54
9041,2992,100,2,1183.19,10,2129.74
9042,2992,82,1,164.34,0,164.34
9043,2992,130,1,1204.11,10,1083.7
9044,2993,85,4,955.01,0,3820.04
9045,2993,113,2,998.45,15,1697.37
9046,2993,143,3,1132.68,15,2888.33
9047,2993,183,2,384.59,20,615.34
9048,2993,108,1,1181.78,20,945.42
9049,2994,198,1,857.26,5,814.4
9050,2994,151,4,325.37,20,1041.18
9051,2995,165,2,518.43,10,933.17
9052,2995,137,1,486.37,20,389.1
9053,2995,131,4,482.77,0,1931.08
9054,2995,94,3,381.8,0,1145.4
9055,2995,167,3,695.01,20,1668.02
9056,2996,95,2,1327.36,0,2654.72
9057,2996,50,3,364.63,5,1039.2
9058,2996,120,4,771.65,15,2623.61
9059,2997,32,3,1155.21,10,3119.07
9060,2997,136,4,125.45,15,426.53
9061,2998,127,1,987.53,15,839.4
9062,2999,66,3,452.09,0,1356.27
9063,2999,141,1,880.28,0,880.28
9064,2999,182,3,502.88,0,1508.64
9065,2999,25,4,1123.05,10,4042.98
9066,2999,70,4,111.26,0,445.04
9067,3000,62,1,328.48,0,328.48
9068,3000,199,4,1421.91,10,5118.88
9069,3001,114,4,1003.67,5,3813.95
9070,3002,106,3,181.86,10,491.02
9071,3002,135,2,786.74,15,1337.46
9072,3002,190,2,28.28,10,50.9
9073,3002,42,3,718.17,20,1723.61
9074,3002,46,4,682.71,20,2184.67
9075,3003,39,4,1212.09,5,4605.94
9076,3003,96,4,1389.39,15,4723.93
9077,3003,30,3,1456.91,10,3933.66
9078,3003,165,4,518.43,10,1866.35
9079,3003,153,4,132.04,20,422.53
9080,3004,171,1,375.79,0,375.79
9081,3004,124,3,374.82,5,1068.24
9082,3005,191,1,517.65,15,440.0
9083,3005,179,4,35.69,15,121.35
9084,3005,37,1,1384.43,20,1107.54
9085,3005,91,3,1253.55,5,3572.62
9086,3005,166,4,167.25,0,669.0
9087,3006,122,3,1229.45,5,3503.93
9088,3007,66,1,452.09,5,429.49
9089,3008,97,3,273.81,0,821.43
9090,3008,16,2,539.35,0,1078.7
9091,3008,12,4,1245.81,15,4235.75
9092,3009,120,1,771.65,15,655.9
9093,3009,91,1,1253.55,5,1190.87
9094,3009,38,4,738.02,20,2361.66
9095,3009,123,4,344.71,0,1378.84
9096,3010,111,1,812.29,15,690.45
9097,3010,55,3,1476.41,5,4207.77
9098,3010,190,4,28.28,5,107.46
9099,3010,84,1,429.82,10,386.84
9100,3011,132,1,1081.72,15,919.46
9101,3011,141,4,880.28,15,2992.95
9102,3012,35,2,454.68,10,818.42
9103,3012,43,3,1309.93,5,3733.3
9104,3012,113,1,998.45,15,848.68
9105,3012,9,2,576.09,20,921.74
9106,3013,82,3,164.34,15,419.07
9107,3014,124,4,374.82,0,1499.28
9108,3014,33,3,245.66,15,626.43
9109,3014,86,4,1358.95,20,4348.64
9110,3015,168,2,787.4,15,1338.58
9111,3015,12,1,1245.81,15,1058.94
9112,3016,82,3,164.34,0,493.02
9113,3017,101,2,1289.3,10,2320.74
9114,3017,17,1,975.57,20,780.46
9115,3018,58,1,425.03,15,361.28
9116,3018,24,4,218.05,15,741.37
9117,3018,35,4,454.68,15,1545.91
9118,3018,40,3,1420.95,10,3836.57
9119,3019,84,2,429.82,5,816.66
9120,3020,41,1,1467.2,15,1247.12
9121,3020,161,3,305.51,5,870.7
9122,3020,167,3,695.01,5,1980.78
9123,3021,129,4,840.53,0,3362.12
9124,3021,191,4,517.65,20,1656.48
9125,3022,94,1,381.8,5,362.71
9126,3023,9,1,576.09,5,547.29
9127,3023,86,4,1358.95,15,4620.43
9128,3023,116,4,1019.2,10,3669.12
9129,3023,58,3,425.03,10,1147.58
9130,3023,48,3,20.71,5,59.02
9131,3024,29,4,583.3,0,2333.2
9132,3024,81,3,984.42,10,2657.93
9133,3024,31,4,180.68,0,722.72
9134,3024,8,3,330.82,5,942.84
9135,3025,96,4,1389.39,10,5001.8
9136,3025,10,3,1212.62,0,3637.86
9137,3025,144,2,1104.6,5,2098.74
9138,3025,103,3,993.45,20,2384.28
9139,3025,137,4,486.37,5,1848.21
9140,3026,144,2,1104.6,15,1877.82
9141,3026,102,2,530.99,10,955.78
9142,3026,153,4,132.04,0,528.16
9143,3027,99,2,1297.46,10,2335.43
9144,3028,17,4,975.57,20,3121.82
9145,3028,94,4,381.8,10,1374.48
9146,3028,23,1,599.49,20,479.59
9147,3029,122,3,1229.45,20,2950.68
9148,3029,134,3,1130.15,5,3220.93
9149,3030,45,4,604.5,5,2297.1
9150,3031,196,1,1188.2,0,1188.2
9151,3031,65,4,1493.18,15,5076.81
9152,3031,86,2,1358.95,0,2717.9
9153,3032,69,1,1441.56,15,1225.33
9154,3032,107,3,67.0,15,170.85
9155,3033,82,2,164.34,15,279.38
9156,3034,64,2,1179.84,10,2123.71
9157,3034,39,4,1212.09,0,4848.36
9158,3034,37,1,1384.43,0,1384.43
9159,3035,70,1,111.26,5,105.7
9160,3036,185,3,1110.52,0,3331.56
9161,3036,114,3,1003.67,5,2860.46
9162,3036,19,4,1035.36,10,3727.3
9163,3036,158,1,914.8,5,869.06
9164,3036,143,4,1132.68,20,3624.58
9165,3037,125,2,118.51,0,237.02
9166,3038,134,1,1130.15,10,1017.14
9167,3039,139,1,105.7,20,84.56
9168,3039,152,1,424.6,10,382.14
9169,3039,156,1,365.43,5,347.16
9170,3039,4,2,762.98,10,1373.36
9171,3039,85,1,955.01,10,859.51
9172,3040,142,1,867.78,0,867.78
9173,3041,97,3,273.81,20,657.14
9174,3041,182,4,502.88,20,1609.22
9175,3041,57,1,293.41,5,278.74
9176,3042,200,2,130.97,0,261.94
9177,3043,106,4,181.86,20,581.95
9178,3044,108,1,1181.78,5,1122.69
9179,3044,6,3,888.01,15,2264.43
9180,3044,36,4,237.73,15,808.28
9181,3045,37,2,1384.43,10,2491.97
9182,3045,130,2,1204.11,15,2046.99
9183,3045,30,2,1456.91,0,2913.82
9184,3046,69,3,1441.56,20,3459.74
9185,3046,160,3,1394.04,20,3345.7
9186,3046,131,1,482.77,5,458.63
9187,3046,144,4,1104.6,0,4418.4
9188,3047,39,3,1212.09,15,3090.83
9189,3047,1,3,419.79,15,1070.46
9190,3047,63,3,13.21,15,33.69
9191,3047,58,1,425.03,15,361.28
9192,3047,21,4,607.74,10,2187.86
9193,3048,132,1,1081.72,10,973.55
9194,3048,162,3,1161.0,0,3483.0
9195,3048,25,3,1123.05,5,3200.69
9196,3048,55,4,1476.41,10,5315.08
9197,3049,102,3,530.99,10,1433.67
9198,3050,136,4,125.45,5,476.71
9199,3051,83,2,1335.67,0,2671.34
9200,3051,49,4,1359.08,5,5164.5
9201,3051,34,3,276.19,20,662.86
9202,3051,197,4,1363.67,15,4636.48
9203,3051,33,3,245.66,0,736.98
9204,3052,106,2,181.86,20,290.98
9205,3052,26,3,336.79,10,909.33
9206,3053,65,1,1493.18,20,1194.54
9207,3053,83,1,1335.67,10,1202.1
9208,3053,140,2,629.5,20,1007.2
9209,3053,102,2,530.99,10,955.78
9210,3054,133,2,674.41,10,1213.94
9211,3055,163,4,1196.38,20,3828.42
9212,3055,72,3,69.22,20,166.13
9213,3055,37,1,1384.43,20,1107.54
9214,3056,4,4,762.98,10,2746.73
9215,3056,111,4,812.29,20,2599.33
9216,3057,46,4,682.71,5,2594.3
9217,3057,95,4,1327.36,15,4513.02
9218,3058,36,4,237.73,20,760.74
9219,3058,62,2,328.48,0,656.96
9220,3059,121,2,432.84,10,779.11
9221,3059,88,1,1158.97,20,927.18
9222,3060,157,3,702.9,10,1897.83
9223,3060,190,4,28.28,20,90.5
9224,3061,42,2,718.17,20,1149.07
9225,3062,23,4,599.49,15,2038.27
9226,3063,174,1,280.94,15,238.8
9227,3064,145,3,737.46,0,2212.38
9228,3064,76,2,1404.24,15,2387.21
9229,3065,74,3,1077.13,5,3069.82
9230,3065,69,3,1441.56,0,4324.68
9231,3065,117,3,458.42,5,1306.5
9232,3065,58,1,425.03,0,425.03
9233,3065,199,2,1421.91,5,2701.63
9234,3066,189,1,1049.15,20,839.32
9235,3066,180,4,372.52,15,1266.57
9236,3067,147,4,1262.35,15,4291.99
